"","ParkName","ParkCode","LocationID","PeriodID","EventID","SamplingGear","ChannelType","SiteNumber","TaxaFishNumber","TotalLength_Millimeters","Weight_Grams","FishAnomaly","Vouchered","NumObs","BatchID","BatchWT_Grams","Comments","TaxonCode","CommonName","FamilyName","VerbatimIdentification","TSN","ScientificName","ScientificName_flag","ScientificNameDataSource","GBIFTaxonID","TaxonRank","Tolerance","ReproductiveClassification","TrophicClassification","dwcType","dwcBasisOfRecord","Year","key","station","water_year","annual_mean","short_term_change","days_over_7xmedian","high_flow_duration","fall_rate"
"4137","Tallgrass Prairie National Preserve","TAPR","TAPRShiner35lower","TAPRShiner2018Sep04","TAPRShiner2018Sep06","seine","main",3,20,-999,-999,"No Anomalies",FALSE,9,0,-999,NA,"lepmeg","Longear sunfish","Centrarchidae","Lepomis megalotis",168153,"Lepomis megalotis","A","GBIF Backbone Taxonomy",2394510,"species","Moderately tolerent to poor water quality and human disturbance","Lithophilic spawner - spawns in clean gravel or cobble substrate. Can be simple. site prep. or parental care spawners","Invertivore (i.e. eats invertebrates and/or insects)","Event","HumanObservation",2018,"07182250-2018","07182250",2018,"123.45","-84.32",4,3,"-43.4"
"4138","Tallgrass Prairie National Preserve","TAPR","TAPRShiner35lower","TAPRShiner2018Sep04","TAPRShiner2018Sep06","seine","main",4,1,65,4,"No Anomalies",FALSE,1,0,-999,NA,"lepmeg","Longear sunfish","Centrarchidae","Lepomis megalotis",168153,"Lepomis megalotis","A","GBIF Backbone Taxonomy",2394510,"species","Moderately tolerent to poor water quality and human disturbance","Lithophilic spawner - spawns in clean gravel or cobble substrate. Can be simple. site prep. or parental care spawners","Invertivore (i.e. eats invertebrates and/or insects)","Event","HumanObservation",2018,"07182250-2018","07182250",2018,"123.45","-84.32",4,3,"-43.4"
"4139","Tallgrass Prairie National Preserve","TAPR","TAPRShiner35lower","TAPRShiner2018Sep04","TAPRShiner2018Sep06","seine","main",4,2,38,1,"No Anomalies",FALSE,1,0,-999,NA,"lepmeg","Longear sunfish","Centrarchidae","Lepomis megalotis",168153,"Lepomis megalotis","A","GBIF Backbone Taxonomy",2394510,"species","Moderately tolerent to poor water quality and human disturbance","Lithophilic spawner - spawns in clean gravel or cobble substrate. Can be simple. site prep. or parental care spawners","Invertivore (i.e. eats invertebrates and/or insects)","Event","HumanObservation",2018,"07182250-2018","07182250",2018,"123.45","-84.32",4,3,"-43.4"
"4140","Tallgrass Prairie National Preserve","TAPR","TAPRShiner35lower","TAPRShiner2018Sep04","TAPRShiner2018Sep06","seine","main",4,3,38,1,"No Anomalies",FALSE,1,0,-999,NA,"lepmeg","Longear sunfish","Centrarchidae","Lepomis megalotis",168153,"Lepomis megalotis","A","GBIF Backbone Taxonomy",2394510,"species","Moderately tolerent to poor water quality and human disturbance","Lithophilic spawner - spawns in clean gravel or cobble substrate. Can be simple. site prep. or parental care spawners","Invertivore (i.e. eats invertebrates and/or insects)","Event","HumanObservation",2018,"07182250-2018","07182250",2018,"123.45","-84.32",4,3,"-43.4"
"4141","Tallgrass Prairie National Preserve","TAPR","TAPRShiner35lower","TAPRShiner2018Sep04","TAPRShiner2018Sep06","seine","main",4,4,42,1,"No Anomalies",FALSE,1,0,-999,NA,"lepmeg","Longear sunfish","Centrarchidae","Lepomis megalotis",168153,"Lepomis megalotis","A","GBIF Backbone Taxonomy",2394510,"species","Moderately tolerent to poor water quality and human disturbance","Lithophilic spawner - spawns in clean gravel or cobble substrate. Can be simple. site prep. or parental care spawners","Invertivore (i.e. eats invertebrates and/or insects)","Event","HumanObservation",2018,"07182250-2018","07182250",2018,"123.45","-84.32",4,3,"-43.4"
"4142","Tallgrass Prairie National Preserve","TAPR","TAPRShiner35lower","TAPRShiner2018Sep04","TAPRShiner2018Sep06","seine","main",4,5,41,1,"No Anomalies",FALSE,1,0,-999,NA,"lepmeg","Longear sunfish","Centrarchidae","Lepomis megalotis",168153,"Lepomis megalotis","A","GBIF Backbone Taxonomy",2394510,"species","Moderately tolerent to poor water quality and human disturbance","Lithophilic spawner - spawns in clean gravel or cobble substrate. Can be simple. site prep. or parental care spawners","Invertivore (i.e. eats invertebrates and/or insects)","Event","HumanObservation",2018,"07182250-2018","07182250",2018,"123.45","-84.32",4,3,"-43.4"
"4143","Tallgrass Prairie National Preserve","TAPR","TAPRShiner35lower","TAPRShiner2018Sep04","TAPRShiner2018Sep06","seine","main",4,6,34,2,"No Anomalies",FALSE,1,0,-999,NA,"lepmeg","Longear sunfish","Centrarchidae","Lepomis megalotis",168153,"Lepomis megalotis","A","GBIF Backbone Taxonomy",2394510,"species","Moderately tolerent to poor water quality and human disturbance","Lithophilic spawner - spawns in clean gravel or cobble substrate. Can be simple. site prep. or parental care spawners","Invertivore (i.e. eats invertebrates and/or insects)","Event","HumanObservation",2018,"07182250-2018","07182250",2018,"123.45","-84.32",4,3,"-43.4"
"4144","Tallgrass Prairie National Preserve","TAPR","TAPRShiner35lower","TAPRShiner2018Sep04","TAPRShiner2018Sep06","seine","main",4,7,62,4,"No Anomalies",FALSE,1,0,-999,NA,"lepmeg","Longear sunfish","Centrarchidae","Lepomis megalotis",168153,"Lepomis megalotis","A","GBIF Backbone Taxonomy",2394510,"species","Moderately tolerent to poor water quality and human disturbance","Lithophilic spawner - spawns in clean gravel or cobble substrate. Can be simple. site prep. or parental care spawners","Invertivore (i.e. eats invertebrates and/or insects)","Event","HumanObservation",2018,"07182250-2018","07182250",2018,"123.45","-84.32",4,3,"-43.4"
"4145","Tallgrass Prairie National Preserve","TAPR","TAPRShiner35lower","TAPRShiner2018Sep04","TAPRShiner2018Sep06","seine","main",4,8,38,1,"No Anomalies",FALSE,1,0,-999,NA,"lepmeg","Longear sunfish","Centrarchidae","Lepomis megalotis",168153,"Lepomis megalotis","A","GBIF Backbone Taxonomy",2394510,"species","Moderately tolerent to poor water quality and human disturbance","Lithophilic spawner - spawns in clean gravel or cobble substrate. Can be simple. site prep. or parental care spawners","Invertivore (i.e. eats invertebrates and/or insects)","Event","HumanObservation",2018,"07182250-2018","07182250",2018,"123.45","-84.32",4,3,"-43.4"
"4146","Tallgrass Prairie National Preserve","TAPR","TAPRShiner35lower","TAPRShiner2018Sep04","TAPRShiner2018Sep06","seine","main",4,9,26,1,"No Anomalies",FALSE,1,0,-999,NA,"lepmeg","Longear sunfish","Centrarchidae","Lepomis megalotis",168153,"Lepomis megalotis","A","GBIF Backbone Taxonomy",2394510,"species","Moderately tolerent to poor water quality and human disturbance","Lithophilic spawner - spawns in clean gravel or cobble substrate. Can be simple. site prep. or parental care spawners","Invertivore (i.e. eats invertebrates and/or insects)","Event","HumanObservation",2018,"07182250-2018","07182250",2018,"123.45","-84.32",4,3,"-43.4"
"4147","Tallgrass Prairie National Preserve","TAPR","TAPRShiner35lower","TAPRShiner2018Sep04","TAPRShiner2018Sep06","seine","main",4,10,25,1,"No Anomalies",FALSE,1,0,-999,NA,"lepmeg","Longear sunfish","Centrarchidae","Lepomis megalotis",168153,"Lepomis megalotis","A","GBIF Backbone Taxonomy",2394510,"species","Moderately tolerent to poor water quality and human disturbance","Lithophilic spawner - spawns in clean gravel or cobble substrate. Can be simple. site prep. or parental care spawners","Invertivore (i.e. eats invertebrates and/or insects)","Event","HumanObservation",2018,"07182250-2018","07182250",2018,"123.45","-84.32",4,3,"-43.4"
"4148","Tallgrass Prairie National Preserve","TAPR","TAPRShiner35lower","TAPRShiner2018Sep04","TAPRShiner2018Sep06","seine","main",4,11,57,4,"No Anomalies",FALSE,1,0,-999,NA,"lepmeg","Longear sunfish","Centrarchidae","Lepomis megalotis",168153,"Lepomis megalotis","A","GBIF Backbone Taxonomy",2394510,"species","Moderately tolerent to poor water quality and human disturbance","Lithophilic spawner - spawns in clean gravel or cobble substrate. Can be simple. site prep. or parental care spawners","Invertivore (i.e. eats invertebrates and/or insects)","Event","HumanObservation",2018,"07182250-2018","07182250",2018,"123.45","-84.32",4,3,"-43.4"
"4149","Tallgrass Prairie National Preserve","TAPR","TAPRShiner35lower","TAPRShiner2021Sep07","TAPRShiner2021Sep09","seine","main",1,1,-999,-999,"No Anomalies",FALSE,5,0,-999,NA,"lepmeg","Longear sunfish","Centrarchidae","Lepomis megalotis",168153,"Lepomis megalotis","A","GBIF Backbone Taxonomy",2394510,"species","Moderately tolerent to poor water quality and human disturbance","Lithophilic spawner - spawns in clean gravel or cobble substrate. Can be simple. site prep. or parental care spawners","Invertivore (i.e. eats invertebrates and/or insects)","Event","HumanObservation",2021,"07182250-2021","07182250",2021,"538.37","-31.64",30,3,"-150.33"
"4150","Tallgrass Prairie National Preserve","TAPR","TAPRShiner36middl","TAPRShiner2002Sep30","TAPRShiner2002Oct01","seine","main",3,1,-999,-999,"No Anomalies",FALSE,1,0,-999,NA,"lepmeg","Longear sunfish","Centrarchidae","Lepomis megalotis",168153,"Lepomis megalotis","A","GBIF Backbone Taxonomy",2394510,"species","Moderately tolerent to poor water quality and human disturbance","Lithophilic spawner - spawns in clean gravel or cobble substrate. Can be simple. site prep. or parental care spawners","Invertivore (i.e. eats invertebrates and/or insects)","Event","HumanObservation",2002,"07182250-2002","07182250",2002,"306.55","-61.07",21,2,"-105.78"
"4151","Tallgrass Prairie National Preserve","TAPR","TAPRShiner36middl","TAPRShiner2003Oct06","TAPRShiner2003Oct07","seine","main",1,1,-999,-999,"No Anomalies",FALSE,4,0,-999,NA,"lepmeg","Longear sunfish","Centrarchidae","Lepomis megalotis",168153,"Lepomis megalotis","A","GBIF Backbone Taxonomy",2394510,"species","Moderately tolerent to poor water quality and human disturbance","Lithophilic spawner - spawns in clean gravel or cobble substrate. Can be simple. site prep. or parental care spawners","Invertivore (i.e. eats invertebrates and/or insects)","Event","HumanObservation",2003,"07182250-2003","07182250",2003,"533.4","-32.27",26,4,"-195.37"
"4152","Tallgrass Prairie National Preserve","TAPR","TAPRShiner36middl","TAPRShiner2003Oct06","TAPRShiner2003Oct07","seine","main",2,1,-999,-999,"No Anomalies",FALSE,3,0,-999,NA,"lepmeg","Longear sunfish","Centrarchidae","Lepomis megalotis",168153,"Lepomis megalotis","A","GBIF Backbone Taxonomy",2394510,"species","Moderately tolerent to poor water quality and human disturbance","Lithophilic spawner - spawns in clean gravel or cobble substrate. Can be simple. site prep. or parental care spawners","Invertivore (i.e. eats invertebrates and/or insects)","Event","HumanObservation",2003,"07182250-2003","07182250",2003,"533.4","-32.27",26,4,"-195.37"
"4153","Tallgrass Prairie National Preserve","TAPR","TAPRShiner36middl","TAPRShiner2003Oct06","TAPRShiner2003Oct07","seine","main",3,1,-999,-999,"No Anomalies",FALSE,7,0,-999,NA,"lepmeg","Longear sunfish","Centrarchidae","Lepomis megalotis",168153,"Lepomis megalotis","A","GBIF Backbone Taxonomy",2394510,"species","Moderately tolerent to poor water quality and human disturbance","Lithophilic spawner - spawns in clean gravel or cobble substrate. Can be simple. site prep. or parental care spawners","Invertivore (i.e. eats invertebrates and/or insects)","Event","HumanObservation",2003,"07182250-2003","07182250",2003,"533.4","-32.27",26,4,"-195.37"
"4154","Tallgrass Prairie National Preserve","TAPR","TAPRShiner36middl","TAPRShiner2003Oct06","TAPRShiner2003Oct07","seine","main",4,1,-999,-999,"No Anomalies",FALSE,10,0,-999,NA,"lepmeg","Longear sunfish","Centrarchidae","Lepomis megalotis",168153,"Lepomis megalotis","A","GBIF Backbone Taxonomy",2394510,"species","Moderately tolerent to poor water quality and human disturbance","Lithophilic spawner - spawns in clean gravel or cobble substrate. Can be simple. site prep. or parental care spawners","Invertivore (i.e. eats invertebrates and/or insects)","Event","HumanObservation",2003,"07182250-2003","07182250",2003,"533.4","-32.27",26,4,"-195.37"
"4155","Tallgrass Prairie National Preserve","TAPR","TAPRShiner36middl","TAPRShiner2004Oct04","TAPRShiner2004Oct06","seine","main",1,1,-999,-999,"No Anomalies",FALSE,3,0,-999,NA,"lepmeg","Longear sunfish","Centrarchidae","Lepomis megalotis",168153,"Lepomis megalotis","A","GBIF Backbone Taxonomy",2394510,"species","Moderately tolerent to poor water quality and human disturbance","Lithophilic spawner - spawns in clean gravel or cobble substrate. Can be simple. site prep. or parental care spawners","Invertivore (i.e. eats invertebrates and/or insects)","Event","HumanObservation",2004,"07182250-2004","07182250",2004,"1146.83","45.63",55,6,"-297.67"
"4156","Tallgrass Prairie National Preserve","TAPR","TAPRShiner36middl","TAPRShiner2004Oct04","TAPRShiner2004Oct06","seine","main",2,1,-999,-999,"No Anomalies",FALSE,2,0,-999,NA,"lepmeg","Longear sunfish","Centrarchidae","Lepomis megalotis",168153,"Lepomis megalotis","A","GBIF Backbone Taxonomy",2394510,"species","Moderately tolerent to poor water quality and human disturbance","Lithophilic spawner - spawns in clean gravel or cobble substrate. Can be simple. site prep. or parental care spawners","Invertivore (i.e. eats invertebrates and/or insects)","Event","HumanObservation",2004,"07182250-2004","07182250",2004,"1146.83","45.63",55,6,"-297.67"
"4157","Tallgrass Prairie National Preserve","TAPR","TAPRShiner36middl","TAPRShiner2004Oct04","TAPRShiner2004Oct06","seine","main",5,1,-999,-999,"No Anomalies",FALSE,3,0,-999,NA,"lepmeg","Longear sunfish","Centrarchidae","Lepomis megalotis",168153,"Lepomis megalotis","A","GBIF Backbone Taxonomy",2394510,"species","Moderately tolerent to poor water quality and human disturbance","Lithophilic spawner - spawns in clean gravel or cobble substrate. Can be simple. site prep. or parental care spawners","Invertivore (i.e. eats invertebrates and/or insects)","Event","HumanObservation",2004,"07182250-2004","07182250",2004,"1146.83","45.63",55,6,"-297.67"
"4158","Tallgrass Prairie National Preserve","TAPR","TAPRShiner36middl","TAPRShiner2006Sep18","TAPRShiner2006Sep19","seine","main",1,1,116,26,"No Anomalies",FALSE,1,0,-999,NA,"lepmeg","Longear sunfish","Centrarchidae","Lepomis megalotis",168153,"Lepomis megalotis","A","GBIF Backbone Taxonomy",2394510,"species","Moderately tolerent to poor water quality and human disturbance","Lithophilic spawner - spawns in clean gravel or cobble substrate. Can be simple. site prep. or parental care spawners","Invertivore (i.e. eats invertebrates and/or insects)","Event","HumanObservation",2006,"07182250-2006","07182250",2006,"210.05","-73.33",8,2,"-44.98"
"4159","Tallgrass Prairie National Preserve","TAPR","TAPRShiner36middl","TAPRShiner2006Sep18","TAPRShiner2006Sep19","seine","main",1,2,86,10,"No Anomalies",FALSE,1,0,-999,NA,"lepmeg","Longear sunfish","Centrarchidae","Lepomis megalotis",168153,"Lepomis megalotis","A","GBIF Backbone Taxonomy",2394510,"species","Moderately tolerent to poor water quality and human disturbance","Lithophilic spawner - spawns in clean gravel or cobble substrate. Can be simple. site prep. or parental care spawners","Invertivore (i.e. eats invertebrates and/or insects)","Event","HumanObservation",2006,"07182250-2006","07182250",2006,"210.05","-73.33",8,2,"-44.98"
"4160","Tallgrass Prairie National Preserve","TAPR","TAPRShiner36middl","TAPRShiner2006Sep18","TAPRShiner2006Sep19","seine","main",1,3,109,24,"No Anomalies",FALSE,1,0,-999,NA,"lepmeg","Longear sunfish","Centrarchidae","Lepomis megalotis",168153,"Lepomis megalotis","A","GBIF Backbone Taxonomy",2394510,"species","Moderately tolerent to poor water quality and human disturbance","Lithophilic spawner - spawns in clean gravel or cobble substrate. Can be simple. site prep. or parental care spawners","Invertivore (i.e. eats invertebrates and/or insects)","Event","HumanObservation",2006,"07182250-2006","07182250",2006,"210.05","-73.33",8,2,"-44.98"
"4161","Tallgrass Prairie National Preserve","TAPR","TAPRShiner36middl","TAPRShiner2006Sep18","TAPRShiner2006Sep19","seine","main",1,4,104,21,"No Anomalies",FALSE,1,0,-999,NA,"lepmeg","Longear sunfish","Centrarchidae","Lepomis megalotis",168153,"Lepomis megalotis","A","GBIF Backbone Taxonomy",2394510,"species","Moderately tolerent to poor water quality and human disturbance","Lithophilic spawner - spawns in clean gravel or cobble substrate. Can be simple. site prep. or parental care spawners","Invertivore (i.e. eats invertebrates and/or insects)","Event","HumanObservation",2006,"07182250-2006","07182250",2006,"210.05","-73.33",8,2,"-44.98"
"4162","Tallgrass Prairie National Preserve","TAPR","TAPRShiner36middl","TAPRShiner2006Sep18","TAPRShiner2006Sep19","seine","main",1,5,95,14,"No Anomalies",FALSE,1,0,-999,NA,"lepmeg","Longear sunfish","Centrarchidae","Lepomis megalotis",168153,"Lepomis megalotis","A","GBIF Backbone Taxonomy",2394510,"species","Moderately tolerent to poor water quality and human disturbance","Lithophilic spawner - spawns in clean gravel or cobble substrate. Can be simple. site prep. or parental care spawners","Invertivore (i.e. eats invertebrates and/or insects)","Event","HumanObservation",2006,"07182250-2006","07182250",2006,"210.05","-73.33",8,2,"-44.98"
